,note_globale,compagnie_aerienne,avis,note,site
363,0,air-france,"
Je prends l’avion toutes les semaines Pau Nantes ; qui est en réalité un Pau Lyon-Lyon Nantes. Je passe sur les innombrables retards de ces dernières semaines, mes dernières déconvenues sont d’un autre niveau :
Pour mon retour la 1er juillet, j’apprends une fois arrivé à l’aéroport que mon vol Nantes Lyon est retardé et que je ne pourrais pas avoir ma correspondance. Au comptoir Air France je demande à me rendre à Lyon pour pouvoir prendre le premier vol Lyon Pau du lendemain. Désolé Monsieur il n’y a aucune place disponible samedi 2 pour Pau depuis Lyon. Nous pouvons vous proposer un Nantes-CdG CdG-Pau demain à 12h30
Pour l’hébergement à Nantes ce soir débrouillez vous. 
Le lendemain en arrivant à l’aéroport on m’annonce que le Nantes Charles de Gaule est en retard et que je ne pourrais avoir ma correspondance pour Pau et qu’il n’y a aucune autre solution. 
Verdict pas de retour à la maison pour le week-end !!! Aucune aide ou accompagnement d’Air France 
Mais le meilleur est à venir 
Évidemment étant resté à Nantes je n’ai pas pu prendre mon avion le dimanche 3 à Pau pour me rendre à Nantes où j’étais déjà.
Lorsque j’ai voulu m’enregistrer le vendredi suivant pour ENFIN rentrer chez moi ; impossible par l’application !!
Je téléphone au service client. Après 40 minutes de standard téléphonique on me répond qu’on ne comprend pas et que l’on va me rappeler 
Je reçois un coup de téléphone 3h00 après et on m’explique gentiment que comme j’ai pas pris l’avion aller le dimanche je dois régler 125€ supplémentaire pour pouvoir prendre le vol retour (j’avais déjà juste payé 509€ le billet)
J’ai donc été contraint de payer avec la promesse qu’on me rembourserai si j’en faisais la demande 
C’est Ubuesque 
Aujourd’hui j’ai eu le droit en tout et pour tout à un remboursement de 40€
De qui se moque t’on ?
Frédéric ",0,fr.custplace.com
364,0,air-france,"
Mon retour en France de Thailande a été largement embelli par la gentillesse du personnel lors de mon vol. Un grand merci à Rudolphe qui a prit son temps pour me faire découvrir l'avion et me donner des petits encas ;)
J'espère vite retrouver AirFrance pour mes prochains vols et pourquoi pas recroiser le chemin de Rudolphe! ",0,fr.custplace.com
365,0,air-france,"
Le pire vol de ma vie. Aucun respect pour les clients + de 3h de retard refus de nous donner à boire et arriver sans baguage honte à AIR FRANCE mes enfants n'ont rien à ce mettre.😓 ",0,fr.custplace.com
366,0,air-france,"
Vol air France orly Toulouse retardé puis annulé sans aucune information de la part du personnel sol laissé à la dérive dans l'aérogare sans solutions de couchage, pas la hauteur de ce que la compagnie essaye de nous vendre ",0,fr.custplace.com
367,0,air-france,"
Air France ou quand les personnels ( pas en équipe de réserve) de retour à leur domicile qui pour mémoire voyagent quasi gratuitement prennent la place des voyageurs qui eux ont acquittés leur billet plein tarif… au motif qu’ils ont envie de rentrer chez eux … et nous pas ??????
Pas d’explication ou tellement contradictoires que cela ferait un sketch …
Pas de proposition de solutions pour rentrer avec un horaire compatible avec des engagements sinon «  voyez du côté des loueurs de voiture 😳 »
En résumé une honte pour le transport aérien ",0,fr.custplace.com
368,0,air-france,"
Vol régulier Ile de la Reunion / Paris en premium , repas scandaleux , présentation nullissime , sèige coque dur et inconfortable . Présentation du repas en barquette aluminium estampillée premium économy ! Personnel très disponible il faut le souligner mais le prix n'est pas justifié aucun intérêt autant voyager derrière ..... prochain vol sur Air Austral vrai menu nappe blanche et vin en bouteille classique !!! ",0,fr.custplace.com
369,0,air-france,"
Vol Abidjan - Paris le 19/06/2022
Arrivée sur Paris: bagages perdus pour une quinzaine de voyageurs.
Je me rend sau service bagages perdus de Air France.
Le personnel nous demande de remplir , via un automate, une application dédiée aux bagages perdus.
Des questions et des questions à n'en plus finir.
Le personnel ne sert à rien puisque c'est le client qui travaille et qui fait tout.
Heureusement au bout de quelques heures ils ont fini par trouver les bagages qui avaient été oubliés sur le tarmac.

Service client lamentable. La moitié du personnel dédié à la perte des bagages est inutile car on dirait qu'ils ne se sentent pas concernés.

Au niveau du petit déjeuner dans l'avion on a droit uniquement à un café bas de gamme.

La notion de service client ça vous parle????

Vous êtes juste bons à faire de spubs pour arnaquer vos futurs clients.

NEXT! ",0,fr.custplace.com
370,0,air-france,"
C'est le 3ème vol avec Air France depuis un an, à chaque fois il y a eu changement la veille où le jour même un changement de 24 h...sans s'occuper qu' à chaque fois nous n'avons plus de logement, de voiture...et pure sans se soucier de nos correspondance s trains...nous n'habitons pas Paris. Pire encore, pour éviter les usa à notre retour du Guatemala, nous payons 300 e de plus pour passer par Panama on nous annulé le vol en nous faisant passer par les usa. Il n'y a aucun respect du client et surtout du contrat de vente. Le Yield Management à ses limites. ",0,fr.custplace.com
371,0,air-france,"
Mon voyage en République Dominicaine s'est déroulé du 03 Mai 2022 au 17 Mai 2022, de magnifiques vacances qui ont été gâchées par la compagnie aérienne que j'avais choisi, pensant bêtement qu'elle faisait partie des meilleures : AIR FRANCE.

Quelle erreur, cette compagnie qui était un référence auparavant, est devenue une compagnie bas de gamme.
Pourtant mon cousin et moi avions opté pour une Premium économique, escomptant obtenir un service de meilleur qualité et avec le service ""SKY PRIORITY*, nous evitions de faire la queue et nos bagages devaient être décharger dans les premiers.

Résultat voyage désagréable dans un avion vieillissant, bagage absents à l'arrivée, ce qui nous a obligé a subir en plus du stress, des frais supplémentaires ( taxi + hôtel), car les bagages n'arriveront que le lendemain.

Un conseil, éviter cette compagnie qui malgré ses hauts tarifs, ne mérite pas votre confiance et vous octroira un service LOW-COST.

Après nous être plaint au service client pour être indemnisé pour les frais occasionnés et le stress de ne pas avoir eu nos bagages, nous avons obtenu un réponse négative.

AIR FRANCE est une compagnie en perdition....M.SEKHRI ",0,fr.custplace.com
372,0,air-france,"
Attention à l'arnaque carte jeune et la vente forcée de cette dernière.
Lors de la réservation d'un billet pour un enfant de 13 ans, on choisit naturellement le profil de passager jeune 12 à 18 ans, le processus d'achat se fait normalement sans aucune mention particulière qu'il faut détenir la fameuse carte jeune.
Après paiement et réception du billet, je reçois un autre mail m'indiquant : ⚠️ [INFO VOL] La carte Jeune est indispensable pour votre vol du 28 août vers Paris

La carte coûte 49 euros !!

Merci Air France pour cette belle arnaque. ",0,fr.custplace.com
373,0,air-france,"
Service client lamentable, une queue interminable car les hôtesses papotent entre elles en rigolant pendant qu'elles s'occupent des clients. Elles continuent de parler entre ellea quand les clients leur posent des questions, sans aucune considération du client. Puis quand le client repose sa question car l'hôtesse d'accueil ne lui a rien répondu car elle parlait avec sa collègue, l'hôtesse répond alors de façon désagréable au client qu'elle a bien entendu sa question.
Dans ce cas le minimum serait de répondre ""oui monsieur, je vais vérifier"".
Inacceptable et insupportable. Une vraie honte. ",0,fr.custplace.com
374,0,air-france,"
Je n'ai jamais vu une compagnie avec un service client aussi minable et lamentable, et je pèse mes mots.
Air France n’en finira pas de me décevoir. En décembre dernier, j’ai annulé un vol après avoir été testé positif au Covid. Je me suis donc empressé d’appeler AF pour annuler mon vol ou au moins le reporter. Cette demande m’a été refusée. Apparemment, j’aurais dû me rendre à l’aéroport et parler à quelqu’un au guichet. PRENDRE LES TRANSPORTS EN COMMUNS ET ME RENDRE DANS UN AEROPORT APRES AVOIR ETE TESTE POSITIF AU COVID ????? ON MARCHE SUR LA TETE. Et après la compagnie nous parle de son approche responsable ? HALLUCINANT ! Bref, je fais donc les démarches en ligne pour me faire rembourser à travers le service réclamation. On est quasiment en juin et rien ne se passe. Le service qui traite ma demande est aussi inutile que possible : « Monsieur, nous n’avons pas de nouveau sur votre dossier, c’est en cours de traitement, vous pouvez relancer par email et nous indiquons dans nos outils votre appel » Une bande d’incapable sur un centre d’appel probablement délocalisé. Aucun responsable à qui parlé, aucun engagement sur la durée de traitement, aucune action, une expérience consommateur en dessous de tout. Pas étonnant que cette compagnie perde constamment des parts de marcher. FUYEZ !!! ",0,fr.custplace.com
375,0,air-france,"
J'ai réservé un vol aller retour avec Air France en agence de voyage (dont l'aller en modifiable). J'ai essayé de le modifier via l'application et le site (pour 136 euros de plus) mais suite à un problème technique, c'est impossible de terminer la démarche. 
Je me suis donc rendue à l'agence pour le modifier aux dates auxquelles il m'est possible de partir, le montant d'Air France pour la modification s'élève à 700 voire 800 sans compter les frais de dossiers de l'agence évidemment. Elle me conseille de demander à Air France directement pour voir 
Je téléphone au numéro d'Air France et après 1 heure d'attente, ce qui est énorme, quelqu'un répond. 
Cette personne me dit, aussi aimablement qu'un robot, qu'il n'est pas possible de modifier car la réservation à été faite pas une agence et pas sur leur site. 
Je lui dit que je suis allée à l'agence et les prix de modification qu'air France donnait ; que je ne comprenais pas comment cela se faisait qu'il y avait une si grosse différence entre ce qui est affiché sur le site et ce que l'agence avait. 
Il n'a pas su m'aider et n'a fait que me renvoyer vers mon agence sans jamais parler de la différence de prix. Il m'a dit : ""Si c'est ça qui est affiché c'est que ça doit être les prix actuels"". 

Un service client pathétique. ",0,fr.custplace.com
376,0,air-france,"
J'ai réservé un vol aller retour avec Air France en agence de voyage (dont l'aller en modifiable). J'ai essayé de le modifier via l'application et le site (pour 136 euros de plus) mais suite à un problème technique, c'est impossible de terminer la démarche. 
Je me suis donc rendue à l'agence pour le modifier aux dates auxquelles il m'est possible de partir, le montant d'Air France pour la modification s'élève à 700 voire 800 sans compter les frais de dossiers de l'agence évidemment. Elle me conseille de demander à Air France directement pour voir 
Je téléphone au numéro d'Air France et après 1 heure d'attente, ce qui est énorme, quelqu'un répond. 
Cette personne me dit, aussi aimablement qu'un robot, qu'il n'est pas possible de modifier car la réservation à été faite pas une agence et pas sur leur site. 
Je lui dit que je suis allée à l'agence et les prix de modification qu'air France donnait ; que je ne comprenais pas comment cela se faisait qu'il y avait une si grosse différence entre ce qui est affiché sur le site et ce que l'agence avait. 
Il n'a pas su m'aider et n'a fait que me renvoyer vers mon agence sans jamais parler de la différence de prix. Il m'a dit : ""Si c'est ça qui est affiché c'est que ça doit être les prix actuels"". 

Un service client pathétique. ",0,fr.custplace.com
377,0,air-france,"
Faites attention lors votre réservation car
Nous sommes un couple avec 3 enfants et avons dû annuler notre réservation suite a soucis professionnel depuis 8 mois de galère à essayer d etre remboursé et toujours rien
Suivi et explications air france catastrophique 
Faites attention d autres couples dans la.meme situation ",0,fr.custplace.com
